Domain,FirstIndexed,LastIndexed,SalesRevenue,SpendDate,SpendSum,CompanyName,Vertical,State,Country,ARank,QRank
archfordcapital.com,1370556000000,1690614000000,0,1515858300000,719,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1572882300000,617,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1578066300000,564,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1588434300000,728,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1635090300000,961,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1666194300000,986,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1671378300000,955,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1676562300000,964,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1686930300000,939,Archford Captial,Finance,Illinois,US,11305315,-1
archfordcapital.com,1370556000000,1690614000000,0,1690614000000,964,Archford Captial,Finance,Illinois,US,11305315,-1
alphagammarho.org,1146898800000,1690873200000,0,1155965040000,0,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1373693040000,167,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1446269040000,1202,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1472189040000,1255,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1492925040000,338,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1524029040000,532,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1658813040000,100,Alpha Gamma Rho,Society,MO,US,77407,400070
alphagammarho.org,1146898800000,1690873200000,0,1690873200000,202,Alpha Gamma Rho,Society,MO,US,77407,400070
splitrockdesign.com,1472511600000,1688626800000,0,1476113520000,0,Split Rock Design,Art And Entertainment,NJ,US,48993180,-1
splitrockdesign.com,1472511600000,1688626800000,0,1502033520000,16,Split Rock Design,Art And Entertainment,NJ,US,48993180,-1
splitrockdesign.com,1472511600000,1688626800000,0,1678289520000,249,Split Rock Design,Art And Entertainment,NJ,US,48993180,-1
splitrockdesign.com,1472511600000,1688626800000,0,1683473520000,350,Split Rock Design,Art And Entertainment,NJ,US,48993180,-1
splitrockdesign.com,1472511600000,1688626800000,0,1688626800000,350,Split Rock Design,Art And Entertainment,NJ,US,48993180,-1
robertamichel.com,1335337200000,1688886000000,0,1341229680000,0,Roberta Michel - flutist,Art And Entertainment,NY,US,2504672,-1
robertamichel.com,1335337200000,1688886000000,0,1631533680000,16,Roberta Michel - flutist,Art And Entertainment,NY,US,2504672,-1
robertamichel.com,1335337200000,1688886000000,0,1678189680000,249,Roberta Michel - flutist,Art And Entertainment,NY,US,2504672,-1
robertamichel.com,1335337200000,1688886000000,0,1688886000000,350,Roberta Michel - flutist,Art And Entertainment,NY,US,2504672,-1
thedogwizard.com,1199660400000,1690873200000,0,1207847280000,0,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1389287280000,93,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1503335280000,30,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1518887280000,191,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1555175280000,161,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1565543280000,271,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1575911280000,240,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1586279280000,336,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1591463280000,425,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1612199280000,725,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1617383280000,694,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1627751280000,927,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1632935280000,937,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1643303280000,952,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1653671280000,1853,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1658855280000,2053,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1664039280000,2136,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1679591280000,2253,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1689959280000,1566,The Dog Wizard,Unknown,NC,US,10839452,-1
thedogwizard.com,1199660400000,1690873200000,0,1690873200000,2253,The Dog Wizard,Unknown,NC,US,10839452,-1
tntmanufacturingllc.com,1551135600000,1688886000000,7782,1553431440000,9,TNT Manufacturing LLC,Business And Industrial,ND,US,100000001,-1
tntmanufacturingllc.com,1551135600000,1688886000000,7782,1558615440000,110,TNT Manufacturing LLC,Business And Industrial,ND,US,100000001,-1
tntmanufacturingllc.com,1551135600000,1688886000000,7782,1579351440000,125,TNT Manufacturing LLC,Business And Industrial,ND,US,100000001,-1
tntmanufacturingllc.com,1551135600000,1688886000000,7782,1620823440000,115,TNT Manufacturing LLC,Business And Industrial,ND,US,100000001,-1
tntmanufacturingllc.com,1551135600000,1688886000000,7782,1693399440000,0,TNT Manufacturing LLC,Business And Industrial,ND,US,100000001,-1
tntmanufacturingllc.com,1551135600000,1688886000000,7782,1688886000000,115,TNT Manufacturing LLC,Business And Industrial,ND,US,100000001,-1
twccalabama.com,1400454000000,1688972400000,0,1405262640000,16,,Law, Govt And Politics,AL,US,25461809,-1
twccalabama.com,1400454000000,1688972400000,0,1508942640000,0,,Law, Govt And Politics,AL,US,25461809,-1
twccalabama.com,1400454000000,1688972400000,0,1534862640000,117,,Law, Govt And Politics,AL,US,25461809,-1
twccalabama.com,1400454000000,1688972400000,0,1591886640000,31,,Law, Govt And Politics,AL,US,25461809,-1
twccalabama.com,1400454000000,1688972400000,0,1688972400000,31,,Law, Govt And Politics,AL,US,25461809,-1
sandstoneterrace.com,1514934000000,1688540400000,23958,1517827440000,9,,,,,100000001,0
sandstoneterrace.com,1514934000000,1688540400000,23958,1523011440000,110,,,,,100000001,0
sandstoneterrace.com,1514934000000,1688540400000,23958,1533379440000,115,,,,,100000001,0
sandstoneterrace.com,1514934000000,1688540400000,23958,1688899440000,0,,,,,100000001,0
sandstoneterrace.com,1514934000000,1688540400000,23958,1688540400000,319,,,,,100000001,0
fayetteindustries.com,1566774000000,1690614000000,0,1568838000000,0,Fayette Industries,Unknown,PA,US,70021459,-1
fayetteindustries.com,1566774000000,1690614000000,0,1610310000000,31,Fayette Industries,Unknown,PA,US,70021459,-1
fayetteindustries.com,1566774000000,1690614000000,0,1690614000000,31,Fayette Industries,Unknown,PA,US,70021459,-1
bahrslanding.com,1050303600000,1690873200000,53438,1060979760000,0,bahrslanding,Food And Drink,NJ,US,1882036,-1
bahrslanding.com,1050303600000,1690873200000,53438,1330547760000,53,bahrslanding,Food And Drink,NJ,US,1882036,-1
bahrslanding.com,1050303600000,1690873200000,53438,1527539760000,83,bahrslanding,Food And Drink,NJ,US,1882036,-1
bahrslanding.com,1050303600000,1690873200000,53438,1662323760000,153,bahrslanding,Food And Drink,NJ,US,1882036,-1
bahrslanding.com,1050303600000,1690873200000,53438,1683059760000,189,bahrslanding,Food And Drink,NJ,US,1882036,-1
bahrslanding.com,1050303600000,1690873200000,53438,1690873200000,701,bahrslanding,Food And Drink,NJ,US,1882036,-1
mccawac.com,1585868400000,1685948400000,0,1587536400000,9,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
mccawac.com,1585868400000,1685948400000,0,1597904400000,24,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
mccawac.com,1585868400000,1685948400000,0,1603088400000,117,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
mccawac.com,1585868400000,1685948400000,0,1608272400000,0,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
mccawac.com,1585868400000,1685948400000,0,1639376400000,116,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
mccawac.com,1585868400000,1685948400000,0,1644560400000,268,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
mccawac.com,1585868400000,1685948400000,0,1685948400000,116,McCaw Heating and Cooling LLC,Unknown,SC,US,100000001,-1
bettertonlaw.com,1362056400000,1689836400000,0,1367519400000,0,,Education,,,100000001,-1
bettertonlaw.com,1362056400000,1689836400000,0,1590431400000,27,,Education,,,100000001,-1
bettertonlaw.com,1362056400000,1689836400000,0,1689836400000,27,,Education,,,100000001,-1
wilridgewinery.com,1286175600000,1689404400000,178541,1292896080000,0,,Food And Drink,WA,US,849647,-1
wilridgewinery.com,1286175600000,1689404400000,178541,1624672080000,782,,Food And Drink,WA,US,849647,-1
wilridgewinery.com,1286175600000,1689404400000,178541,1635040080000,1015,,Food And Drink,WA,US,849647,-1
wilridgewinery.com,1286175600000,1689404400000,178541,1689404400000,1015,,Food And Drink,WA,US,849647,-1
californiastateguardfoundation.org,1578006000000,1690668000000,5446,1579883700000,0,,Law, Govt And Politics,CA,US,89803848,-1
californiastateguardfoundation.org,1578006000000,1690668000000,5446,1595435700000,14,,Law, Govt And Politics,CA,US,89803848,-1
californiastateguardfoundation.org,1578006000000,1690668000000,5446,1616171700000,34,,Law, Govt And Politics,CA,US,89803848,-1
californiastateguardfoundation.org,1578006000000,1690668000000,5446,1668011700000,86,,Law, Govt And Politics,CA,US,89803848,-1
californiastateguardfoundation.org,1578006000000,1690668000000,5446,1690668000000,86,,Law, Govt And Politics,CA,US,89803848,-1
deepestcut.com,1600383600000,1690268400000,0,1601881680000,0,,,,,100000001,0
deepestcut.com,1600383600000,1690268400000,0,1690268400000,0,,,,,100000001,0
baitulilm.org,1083826800000,1689663600000,0,1093924080000,0,,Art And Entertainment,IL,US,1204457,-1
baitulilm.org,1083826800000,1689663600000,0,1420516080000,203,,Art And Entertainment,IL,US,1204457,-1
baitulilm.org,1083826800000,1689663600000,0,1689663600000,300,,Art And Entertainment,IL,US,1204457,-1
scottshayna.com,1642752000000,1689404400000,7782,1643529540000,0,,Education,NSW,AU,100000001,-1
scottshayna.com,1642752000000,1689404400000,7782,1653897540000,16,,Education,NSW,AU,100000001,-1
scottshayna.com,1642752000000,1689404400000,7782,1674633540000,101,,Education,NSW,AU,100000001,-1
scottshayna.com,1642752000000,1689404400000,7782,1689404400000,115,,Education,NSW,AU,100000001,-1
chadchambersautos.com,1368428400000,1690095600000,0,1373789520000,0,fusionZONE Automotive LLC,Automotive And Vehicles,WA,US,49355242,-1
chadchambersautos.com,1368428400000,1690095600000,0,1627805520000,522,fusionZONE Automotive LLC,Automotive And Vehicles,WA,US,49355242,-1
chadchambersautos.com,1368428400000,1690095600000,0,1690095600000,522,fusionZONE Automotive LLC,Automotive And Vehicles,WA,US,49355242,-1
bundyandco.com,1630047600000,1690009200000,0,1631046960000,0,,,,,100000001,0
bundyandco.com,1630047600000,1690009200000,0,1690009200000,0,,,,,100000001,0
mlynet.com,1566774000000,1689663600000,0,1568822160000,0,,,,,100000001,0
mlynet.com,1566774000000,1689663600000,0,1689663600000,0,,,,,100000001,0
gogginscreations.com,1535929200000,1690786800000,25714,1538510160000,0,Goggins Creations,Home And Garden,TX,US,21125336,-1
gogginscreations.com,1535929200000,1690786800000,25714,1548878160000,31,Goggins Creations,Home And Garden,TX,US,21125336,-1
gogginscreations.com,1535929200000,1690786800000,25714,1683662160000,122,Goggins Creations,Home And Garden,TX,US,21125336,-1
gogginscreations.com,1535929200000,1690786800000,25714,1690786800000,349,Goggins Creations,Home And Garden,TX,US,21125336,-1

pathwaynpi.com,1467241200000,1688886000000,0,1470935280000,0,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1517591280000,31,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1522775280000,248,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1626455280000,240,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1631639280000,762,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1642007280000,776,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1647191280000,902,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1652375280000,1106,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1688663280000,887,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
pathwaynpi.com,1467241200000,1688886000000,0,1688886000000,1106,Pathway New Product Development,Business And Industrial,California,US,18824136,-1
twomamabears.com,1367305200000,1689404400000,0,1372673520000,0,Two Mama Bears,Technology And Computing,,,25295634,-1
twomamabears.com,1367305200000,1689404400000,0,1631873520000,248,Two Mama Bears,Technology And Computing,,,25295634,-1
twomamabears.com,1367305200000,1689404400000,0,1689404400000,248,Two Mama Bears,Technology And Computing,,,25295634,-1
oaklandthrive.org,1677052800000,1688108400000,0,1677237060000,0,Oakland Thrive,Unknown,,,100000001,-1
oaklandthrive.org,1677052800000,1688108400000,0,1682421060000,240,Oakland Thrive,Unknown,,,100000001,-1
oaklandthrive.org,1677052800000,1688108400000,0,1687605060000,223,Oakland Thrive,Unknown,,,100000001,-1
oaklandthrive.org,1677052800000,1688108400000,0,1688108400000,260,Oakland Thrive,Unknown,,,100000001,-1
vinnyslandscaping.godaddysites.com,1690887419939,0,0,0,0,,,,,0,0
barnkatclothing.com,1632466800000,1689750000000,39100,1633421520000,0,BarnKat Clothing,Style And Fashion,California,US,100000001,-1
barnkatclothing.com,1632466800000,1689750000000,39100,1643789520000,200,BarnKat Clothing,Style And Fashion,California,US,100000001,-1
barnkatclothing.com,1632466800000,1689750000000,39100,1689750000000,600,BarnKat Clothing,Style And Fashion,California,US,100000001,-1
jannjune.com,1412406000000,1690700400000,60099,1417044240000,0,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1468884240000,31,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1551828240000,234,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1650324240000,738,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1665876240000,928,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1671060240000,1164,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1676244240000,1045,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
jannjune.com,1412406000000,1690700400000,60099,1690700400000,1045,JAN 'N JUNE GmbH,Style And Fashion,GA,US,5911562,-1
dream-realty.com,1533510000000,1690441200000,23836,1536125520000,16,Dream Realty,Real Estate,WI,US,73557058,-1
dream-realty.com,1533510000000,1690441200000,23836,1572413520000,39,Dream Realty,Real Estate,WI,US,73557058,-1
dream-realty.com,1533510000000,1690441200000,23836,1676093520000,273,Dream Realty,Real Estate,WI,US,73557058,-1
dream-realty.com,1533510000000,1690441200000,23836,1686461520000,373,Dream Realty,Real Estate,WI,US,73557058,-1
dream-realty.com,1533510000000,1690441200000,23836,1691645520000,0,Dream Realty,Real Estate,WI,US,73557058,-1
dream-realty.com,1533510000000,1690441200000,23836,1690441200000,373,Dream Realty,Real Estate,WI,US,73557058,-1
equipomex.com,1434841200000,1690527600000,0,1439102640000,0,,,,,84631856,0
equipomex.com,1434841200000,1690527600000,0,1690527600000,0,,,,,84631856,0
skilledkc.org,1562108400000,1690614000000,0,1564250160000,0,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1569434160000,367,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1595354160000,601,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1621274160000,1135,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1631642160000,3015,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1636826160000,5015,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1642010160000,931,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1652378160000,900,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
skilledkc.org,1562108400000,1690614000000,0,1690614000000,900,Skilled KC Technical Institute,Finance,MO,US,21274844,-1
leadhg.com,1422316800000,1687676400000,0,1426739460000,467,,Unknown,GA,US,19444168,-1
leadhg.com,1422316800000,1687676400000,0,1540787460000,0,,Unknown,GA,US,19444168,-1
leadhg.com,1422316800000,1687676400000,0,1687676400000,0,,Unknown,GA,US,19444168,-1
ideallandscapingnc.com,1362056400000,1690614000000,0,1367532360000,0,Ideal Landscaping & Irrigation, Inc.,Home And Garden,NC,US,24883269,-1
ideallandscapingnc.com,1362056400000,1690614000000,0,1466028360000,203,Ideal Landscaping & Irrigation, Inc.,Home And Garden,NC,US,24883269,-1
ideallandscapingnc.com,1362056400000,1690614000000,0,1690614000000,0,Ideal Landscaping & Irrigation, Inc.,Home And Garden,NC,US,24883269,-1
vebababy.com,1673942400000,1689404400000,48277,1674200100000,130,Veba,Family And Parenting,,,100000001,-1
vebababy.com,1673942400000,1689404400000,48277,1684568100000,472,Veba,Family And Parenting,,,100000001,-1
vebababy.com,1673942400000,1689404400000,48277,1689752100000,0,Veba,Family And Parenting,,,100000001,-1
vebababy.com,1673942400000,1689404400000,48277,1689404400000,708,Veba,Family And Parenting,,,100000001,-1
ishipitright.com,1507158000000,1690700400000,0,1510217040000,0,iShip It Right,Business And Industrial,FL,US,62962409,-1
ishipitright.com,1507158000000,1690700400000,0,1530953040000,235,iShip It Right,Business And Industrial,FL,US,62962409,-1
ishipitright.com,1507158000000,1690700400000,0,1536137040000,609,iShip It Right,Business And Industrial,FL,US,62962409,-1
ishipitright.com,1507158000000,1690700400000,0,1587977040000,336,iShip It Right,Business And Industrial,FL,US,62962409,-1
ishipitright.com,1507158000000,1690700400000,0,1690700400000,235,iShip It Right,Business And Industrial,FL,US,62962409,-1
ps.company,1533333600000,1689318000000,26264,1535933340000,0,,Business And Industrial,,,53168605,-1
ps.company,1533333600000,1689318000000,26264,1670717340000,283,,Business And Industrial,,,53168605,-1
ps.company,1533333600000,1689318000000,26264,1675901340000,505,,Business And Industrial,,,53168605,-1
ps.company,1533333600000,1689318000000,26264,1681085340000,389,,Business And Industrial,,,53168605,-1
ps.company,1533333600000,1689318000000,26264,1689318000000,389,,Business And Industrial,,,53168605,-1
monexserv.com,1666076400000,1688022000000,0,1666442160000,0,Monetary Exceptional Services,Unknown,NY,US,100000001,-1
monexserv.com,1666076400000,1688022000000,0,1688022000000,0,Monetary Exceptional Services,Unknown,NY,US,100000001,-1
wfmmh.com,1533798000000,1689145200000,7782,1536387120000,0,,Health And Fitness,PA,US,100000001,-1
wfmmh.com,1533798000000,1689145200000,7782,1665987120000,101,,Health And Fitness,PA,US,100000001,-1
wfmmh.com,1533798000000,1689145200000,7782,1689145200000,115,,Health And Fitness,PA,US,100000001,-1
centralcalpropertymanagement.com,1362056400000,1690095600000,0,1367523720000,0,,Unknown,CA,US,100000001,-1
centralcalpropertymanagement.com,1362056400000,1690095600000,0,1690095600000,0,,Unknown,CA,US,100000001,-1
nextlevelmktg.com,1032732000000,1688022000000,5965,1043653500000,0,,,,,100000001,0
nextlevelmktg.com,1032732000000,1688022000000,5965,1613893500000,86,,,,,100000001,0
nextlevelmktg.com,1032732000000,1688022000000,5965,1688022000000,86,,,,,100000001,0
legenderryab.com,1650006000000,1687676400000,0,1650633840000,0,,Automotive And Vehicles,WI,US,100000001,-1
legenderryab.com,1650006000000,1687676400000,0,1655817840000,12,,Automotive And Vehicles,WI,US,100000001,-1
legenderryab.com,1650006000000,1687676400000,0,1687676400000,12,,Automotive And Vehicles,WI,US,100000001,-1
bellolane.com,1453766400000,1689750000000,7782,1457699460000,1012,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1468067460000,406,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1473251460000,541,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1488803460000,357,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1493987460000,732,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1499171460000,513,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1504355460000,979,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1509539460000,966,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1514723460000,679,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1519907460000,551,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1525091460000,434,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1530275460000,408,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1540643460000,205,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1556195460000,182,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1561379460000,238,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1566563460000,257,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1571747460000,229,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1613219460000,211,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1618403460000,154,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1623587460000,0,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1633955460000,101,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1670243460000,115,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
bellolane.com,1453766400000,1689750000000,7782,1689750000000,115,Bello Lane Decor & Design,Business And Industrial,OR,US,1984403,-1
gravagroup.com,1514934000000,1690873200000,7782,1517866320000,9,Grava LLC,Business And Industrial,TX,US,100000001,-1
gravagroup.com,1514934000000,1690873200000,7782,1600810320000,110,Grava LLC,Business And Industrial,TX,US,100000001,-1
gravagroup.com,1514934000000,1690873200000,7782,1621546320000,101,Grava LLC,Business And Industrial,TX,US,100000001,-1
gravagroup.com,1514934000000,1690873200000,7782,1673386320000,115,Grava LLC,Business And Industrial,TX,US,100000001,-1
gravagroup.com,1514934000000,1690873200000,7782,1694122320000,0,Grava LLC,Business And Industrial,TX,US,100000001,-1
gravagroup.com,1514934000000,1690873200000,7782,1690873200000,115,Grava LLC,Business And Industrial,TX,US,100000001,-1
thepowerwithllc.com,1641542400000,1688886000000,0,1642331460000,0,,,,,100000001,0
thepowerwithllc.com,1641542400000,1688886000000,0,1688886000000,0,,,,,100000001,0
machotacorestaurant.com,1499727600000,1689404400000,0,1502888880000,0,,Food And Drink,MA,US,19680708,-1
machotacorestaurant.com,1499727600000,1689404400000,0,1606568880000,119,,Food And Drink,MA,US,19680708,-1
machotacorestaurant.com,1499727600000,1689404400000,0,1611752880000,275,,Food And Drink,MA,US,19680708,-1
machotacorestaurant.com,1499727600000,1689404400000,0,1616936880000,156,,Food And Drink,MA,US,19680708,-1
machotacorestaurant.com,1499727600000,1689404400000,0,1668776880000,176,,Food And Drink,MA,US,19680708,-1
machotacorestaurant.com,1499727600000,1689404400000,0,1684328880000,558,,Food And Drink,MA,US,19680708,-1
machotacorestaurant.com,1499727600000,1689404400000,0,1689404400000,558,,Food And Drink,MA,US,19680708,-1
ampedlouisville.org,1405296000000,1689663600000,0,1410035460000,0,AMPED Louisville,Art And Entertainment,KY,US,10097792,-1
ampedlouisville.org,1405296000000,1689663600000,0,1669235460000,27,AMPED Louisville,Art And Entertainment,KY,US,10097792,-1
ampedlouisville.org,1405296000000,1689663600000,0,1674419460000,36,AMPED Louisville,Art And Entertainment,KY,US,10097792,-1
ampedlouisville.org,1405296000000,1689663600000,0,1689663600000,36,AMPED Louisville,Art And Entertainment,KY,US,10097792,-1
graniteortho.com,1362056400000,1690873200000,0,1367536680000,0,Granite Orthopaedics PLLC,Health And Fitness,AZ,US,14527279,-1
graniteortho.com,1362056400000,1690873200000,0,1538608680000,20,Granite Orthopaedics PLLC,Health And Fitness,AZ,US,14527279,-1
graniteortho.com,1362056400000,1690873200000,0,1554160680000,51,Granite Orthopaedics PLLC,Health And Fitness,AZ,US,14527279,-1
graniteortho.com,1362056400000,1690873200000,0,1621552680000,31,Granite Orthopaedics PLLC,Health And Fitness,AZ,US,14527279,-1
graniteortho.com,1362056400000,1690873200000,0,1657840680000,14,Granite Orthopaedics PLLC,Health And Fitness,AZ,US,14527279,-1
graniteortho.com,1362056400000,1690873200000,0,1690873200000,14,Granite Orthopaedics PLLC,Health And Fitness,AZ,US,14527279,-1
samacontracting.org,1660806000000,1660806000000,0,1660806000000,0,,,,,100000001,0
samacontracting.org,1660806000000,1660806000000,0,1660806000000,0,,,,,100000001,0
nuurez.com,1578006000000,1689663600000,5640,1579866960000,270,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1585050960000,474,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1590234960000,464,Nuurez Inc,Travel,,,26022574,-1
nuurez.com,1578006000000,1689663600000,5640,1595418960000,0,Nuurez Inc,Travel,,,26022574,-1
